tipo,material,producto,unidad,largo_cm,ancho_cm,alto_cm,orientacion,fuente_dimension,lineas,cantidad_total,peso_kg_total,volumen_m3_total,palets_total
otros,0LM0109,BALNIC LEJIA CON DETERGENTE 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,15.0,0.0,0.020833333333333332
otros,0LM0110,BALNIC DESINCRUSTANTE  LAVAVAJILLAS 6KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.013888888888888888
otros,0LM0113,AMBIENTADOR MOJITO AIR 1L.,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,8.0,0.0,0.008,8.0
otros,0LM0114,BALNIC DESENGR.PLANCHAS HORNO 6KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,29,32.0,192.0,0.0,0.0
otros,0LM0115,BALNIC DESINCRUSTANTE ANTICAL 1L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.001,0.0008333333333333334
otros,0LM0116,PLA FREGONA ALGODON,UN,0.0,0.0,0.0,sin directa,sin dimensiones,20,46.0,0.0,0.0,0.051111111111111114
otros,0LM0117,PALO FREGONA/CEPILLO HOSTELERIA,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,6.0,0.0,0.0,0.004166666666666667
otros,0LM0118,MAYA CEPILLO ESCOBA BAJO COSTE,UN,0.0,0.0,0.0,sin directa,sin dimensiones,14,33.0,0.0,0.0,0.03273809523809523
otros,0LM0125,SERV. 2C. KANGURO NARANJA P&P 40x40 100U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,15,140.0,0.0,0.0,0.175
otros,0LM0131,"DPALILLO PINCHO PALILLO BAMBU10,5CM 200U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,12.0,0.0,0.0,0.0
otros,0LM0135,BAYETA AMARILLA A 20 PLANA ROLLO,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0LM0140,PLA RECOGEDOR ESCOBA PALO+GOMA,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,4.0,0.0,0.0,0.0
otros,0LM0166,GC SERVILLETAS 1C KANGUR NEGRAS40x40 50U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,13.0,0.0,0.0,0.01625
otros,0LM0207,MANTELES 30x40 NEGRO RO.160,UN,0.0,0.0,0.0,sin directa,sin dimensiones,10,33.0,0.0,0.0,0.55
otros,0LM0218,GC SERVILLETAS 20x20 N.COCTEL2C.100,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,7.0,0.0,0.0,0.021875
otros,0LM0221,MANTEL 30x40 KIWI RO.160,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.03333333333333333
otros,0LM0238,COLON GEL BIDO 9KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.027777777777777776
otros,0LM0258,BALNIC LIMPIADOR NEUTRO FLORAL 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,12,14.0,70.0,0.0,0.09722222222222221
otros,0LM0259,BALNIC LIMPIADOR BAÑOS 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.006944444444444444
otros,0LM0278,BALNIC BALNIC LIMPIACRISTALES 1LT,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,8,13.0,13.0,0.0,0.0
otros,0LM0281,SERV. 2C.ROJO P&P 40x40 100U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,0.0,0.0,0.0
otros,0LM0296,BALNIC DESENGRASANTE PROF 1L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,9.0,0.0,0.009000000000000001,0.007500000000000001
otros,0LM0334,KH 7 DESIC INSECT SUELOS 750ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,6.0,0.0,0.0045119999999999995,0.00376
otros,0LM0337,SERVILLETAS BOCADILLO 25X25 750U,PQ,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,0.0,0.0,0.0
otros,0LM0406,BALNIC  LIMPIADOR DE BAÑOS 1LT,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.002,0.0016666666666666668
otros,0LM0423,QUID TAZA TE ASA 25CL 3U Q.SUPR,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,1,10.0,0.0,0.0,0.0
otros,0LM0495,GC-NATURE SERVILL.2C RECICLDO 33x33 50U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,27,495.0,0.0,0.0,0.61875
otros,0LM0504,GC SERVILLETA 1C 30x30 GC 100U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,91,1252.0,0.0,0.0,0.0
otros,0LM0531,ZUM INSECTICIDA 1 ANY 650Ml,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.0
otros,0LM0545,SERV.KANGUR BL.1C.34X40 50 Un.,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,11.0,0.0,0.0,0.0
otros,0LM0556,BALNIC DETERG. CONC. FLORAL 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,6.0,30.0,0.0,0.0
otros,0LM0588,DPALILLO CAÑAS RAYAS ESPIR COLORS 200X6,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,27.0,0.0,0.0,0.0
otros,0LM0647,QUID PAPEL ANTIGRASA PARA PRESENTACION 3,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,26.0,0.0,0.0,0.03611111111111111
otros,0LM0699,DON PALILLO CUCHARA MADERA 16CM 100U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,1,5.0,0.0,0.0,0.0
otros,0LM0749,ENSALADERA CARTON + TAPA PET 500ML 25U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,6,45.0,0.0,0.0,0.0
otros,0LM0750,SALSERA+TAPA FIBRA DE CAÑA 70cc 100U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0LM0769,BALNIC DETERGENTE LAVADORA LIQ TEXTIL 5k,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0078125
otros,0LM0781,MACOPAL B. ALUM. POLLO REDONDA206x55 100,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0LM0782,MACOPAL TAPA B ALUM POLLO RED 206x55 100,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0LM0794,"PORTAMENU FIBRA DE CAÑA 18,5x13,5 50U",PAK,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0LM0826,PLA PALO ALUM DE MOPA/FREG/ESC 150CMX22M,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.001388888888888889
otros,0LM0924,GC MANTEL CAMINO MESA BURDE 41SER,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.016666666666666666
otros,0LM0947,POLASAL SAL PASTILLA 25 KG DESCALCIF,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,0.0,0.0,0.06
otros,0LM0958,MAXI SALSERA+TAPA TRANS 50U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.002380952380952381
otros,0LM0971,SANTEX GUANTES NITRILO S/POLVO AZUL T P,UN,0.0,0.0,0.0,sin directa,sin dimensiones,7,15.0,0.0,0.0,0.02142857142857143
otros,0LM0972,SANTEX GUANTES NITRILO S/POLVO AZUL T M,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,6.0,0.0,0.0,0.008571428571428572
otros,0LM0998,PLATO FIBRA DE CAÑA 15CM 50U,PQ,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,0.0,0.0,0.0
otros,0LM1008,SANYTOL LIMPIADOR DESINF.MULTI PULV 750M,UN,0.0,0.0,0.0,sin directa,sin dimensiones,14,39.0,33.54,0.02925,0.065
otros,0LM1009,SANYTOL LIMPIAHOGAR DESINFECTANTE 1200ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,2.64,0.0024,0.004166666666666667
otros,0LM1011,SANYTOL LIMPIADOR DESINF.BAÑOS PULV 750M,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,4.0,3.48,0.003,0.006666666666666667
otros,0LM1012,SANYTOL LIMPIADOR DESINF.COCINA PULV 750,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,9.0,7.83,0.006750000000000001,0.015000000000000001
otros,0LM1020,WC NET LEJÍA GEL 750ML+50GR,UN,0.0,0.0,0.0,sin directa,sin dimensiones,14,38.0,0.0,0.030400000000000003,0.025333333333333336
otros,0LM1026,WC NET DESATASCADOR TURBO 1000ML + 50%,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,7.0,8.82,0.007,0.005833333333333334
otros,0LM1037,RESSOL FREGONA TIRAS TELA 28CM,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.26,0.0,0.0011111111111111111
otros,0LM1042,DPALILLO CAÑAS NEGRA COCTEL 8x150 250U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,0.0,0.0,0.007407407407407408
otros,0LM1051,DON PALILLO CAÑAS BIO PAPEL KRAFT 6X200M,UN,0.0,0.0,0.0,sin directa,sin dimensiones,10,13.0,0.0,0.0,0.0
otros,0LM1143,SANTEX GUANTES NITRILO S/POLVO AZUL T G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,3.0,0.0,0.0,0.004285714285714286
otros,0LM1283,BALNIC AMBIENTADOR CONCENTRADO BRISA 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,5.0,0.0,0.0
otros,0LM1679,DON PALILLO CAÑAS PAPEL BLANCAS6X200 250,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,7.0,0.0,0.0,0.010937500000000001
otros,0LM1680,"DON PALILLO TENEDOR DE MADERA 13,5CM100U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0005555555555555556
otros,0LM1681,DON PALILLO PALILLOS ENV.PAPEL 1000U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,11.0,0.0,0.0,0.014666666666666666
otros,0LM1712,BALNIC LAVAVAJILLAS MANUAL PH NEUTRO 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,89,161.0,805.0,0.0,0.0
otros,0LM1713,BALNIC LIMPIADOR NEUTRO LIMÓN 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,20.0,0.0,0.0
otros,0LM1762,"GC MANTEL ROLLO 1C BLANCO 1,20X100M",UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,17.85,0.0,0.003
otros,0LM1788,CHICOPEE LAVETTE BAYETA AZUL 51x36 25U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.0
otros,0LM200,GC  ROLLO COCINA MAXI 4U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,0.0,0.0,0.015
otros,0LM2317,BALNIC GEL LAVAMANOS NATURE 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,6.0,30.75,0.03,0.046875
otros,0LM2319,BALNIC LAVAVAJILLAS MANUAL 1L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,16.0,17.424,0.016,0.03333333333333333
otros,0LM2329,ZUM INSECTICIDA INSECTOS VOLADORES 500ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.5,0.0,0.0
otros,0LM2351,SUAO MANTELES KRAFT 30X43 500U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,7,7.0,23.38,0.0,0.0
otros,0LM2430,SUAO P&P SERV KRAFT 1/6 2C 33x40 30U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.0,0.0,0.0
otros,0LM2445,RECIFLEX BOLSA IND. AZUL G90 85x105 10U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,11.0,0.0,0.0,0.0
otros,0LM2464,MAXI-PRODUCTS BOL FIBRA DE CAÑA 450CC 50,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,3,7.0,0.0,0.0,0.0
otros,0LM2473,RECIFLEX BOLSA IND. VERDE G90 85x105 10U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.0
otros,0LM2476,EL MAYORDOMO ESPRAY MOPA 1000CC,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,1.0,0.001,0.0008333333333333334
otros,0LM2477,MAXI-PRODUCTS PLT OVA FIB CAÑA 26x19 25U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,8,29.0,0.0,0.0,0.0
otros,0LM2480,RECIFLEX BOLSA IND. AMAR. G90 85x105 10U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0LM2483,COMBO VASO+TAPA NAT 4OZ 120CC 50U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,57,121.0,0.0,0.0,0.0
otros,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,200,697.0,0.0,0.0,0.0
otros,0LM2485,FILM TRANSPARENTE 45x250,UN,0.0,0.0,0.0,sin directa,sin dimensiones,17,23.0,0.0,0.0,0.0
otros,0LM2486,FILM TRANSPARENTE 30x250,UN,0.0,0.0,0.0,sin directa,sin dimensiones,35,68.0,0.0,0.0,0.0
otros,0LM2488,COMBO VASO+TAPA NAT 7OZ 200CC 50U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,40,158.0,0.0,0.0,0.0
otros,0LM2491,EL MILAGRITO DESENGRASANTE 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,5.0,0.0,0.0,0.0
otros,0LM2496,PAPEL DE ALUMINIO 11 MICRES 29 x 200,UN,0.0,0.0,0.0,sin directa,sin dimensiones,38,47.0,0.0,0.0,0.0
otros,0LM2497,VASO CAFE PAPEL NATURE 4OZ 120CC 50U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,3,20.0,0.0,0.0,0.0
otros,0LM2498,VASO CAFE+LECHE PAPEL NAT 8OZ 250CC 50U,PAK,0.0,0.0,0.0,sin directa,sin dimensiones,6,49.0,0.0,0.0,0.0
otros,0LM2499,DOAL PAPEL VEGETAL HORNO 8M 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,0.0,0.0,0.0
otros,0LM2501,BOLSA KRAFT C/ASA 32x26CM 50U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,1.76,0.0,0.0
otros,0LM2505,VASO CORTADO DE PAPEL NATURE 7oz 20CL 50,TIR,0.0,0.0,0.0,sin directa,sin dimensiones,6,52.0,11.440000000000001,0.0104,0.008666666666666666
otros,0LM2514,PAPEL DE ALUMINIO 11 MICRAS 39 x 200 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,15,16.0,0.0,0.0,0.0
otros,0LM2534,SALSERA RED. BISAGRA TRANS. PP 30ML 50U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0LM2546,DPALILLO BROCHETA BAMBU 20CM x 100U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,0.0,0.0,0.0
otros,0LM2548,DPALILLO BROCHETA BAMBU 15CM x 200U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.0
otros,0LT0009,LETONA GRAN CREME 1L VR 12U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,23,34.0,580.125,0.0,1.0625
otros,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.0,0.0,0.041666666666666664
otros,0LT0073,ATO NATA ESPRAY 250G 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,53.0,0.0,0.0,0.3605442176870748
otros,0LT0074,CASTILLO NATA COCINA 1L BRIK,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,10.0,62.300000000000004,0.01,0.06944444444444445
otros,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.0,0.0,0.016666666666666666
otros,0RF0004,"GEISER SIFON  1,5 L. 6U",ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.015625
otros,0RF0955,FRITZ LIMON 33CL 24U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.018518518518518517
otros,0VE0032,PROTOS CRIANZA D.O.RIBERA DEL DUERO 75CL,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,2,12.0,0.0,0.10799999999999998,0.09
otros,0VE0075,CUNE RIOJA CRIANZA 75CL 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,8,51.0,0.0,0.038352,0.5368421052631579
otros,0VE0091,EL PRIOR MOSCATELL 75CL 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,17,20.0,0.0,0.01504,0.6666666666666666
otros,0VE0106,PORTIA ROBLE 75CL 6U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.008
otros,0VE0120,MIA MOSCATO ROSADO 75CL 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,2,4.0,0.0,0.003008,0.011111111111111112
otros,0VE0123,J.SALLA MOSCATELL 75CL 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,19,28.0,0.0,0.021056,0.06140350877192982
otros,0VE0126,J.SALLA ALTARIS VINO DULCE 75CL,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,1,6.0,0.0,0.0045119999999999995,0.013157894736842105
otros,0VE0325,VALDESPINO JEREZ SECO 1L 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.000752,0.0006266666666666666
otros,0VE0411,ESPINALER VERMUT NEGRO 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,22,26.0,139.1,0.13,0.10833333333333334
otros,0VE0412,BANDEIRA OPORTO  75CL 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,11,73.0,0.0,0.0,0.0
otros,0VE0420,PEDRO XIMENEZ REAL TESORO 75CL 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,3,7.0,0.0,0.005264,0.015350877192982455
otros,0VE0425,ZARRO VERMUT ESPEC.TABERNA 75c 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,0.0,0.027030000000000002,0.022525000000000003
otros,0VE0426,ZARRO VERMUT ROJO ESP.5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.0,0.01802,0.015016666666666668
otros,0VE0428,YZAGUIRRE CLASSIC VERMOUTH BLANCO 1L 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,11,28.0,0.0,0.028,0.023333333333333334
otros,0VE0429,YZAGUIRRE RESERVA VERMOUTH ROJO 1L 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,6,10.0,0.0,0.01,0.008333333333333333
otros,0VE0430,YZAGUIRRE CLASSIC VERMOUTH ROJO 1L 1U,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,11,20.0,0.0,0.02,0.016666666666666666
otros,0VE0434,MORILES COBOS BOX 15L,BOT,0.0,0.0,0.0,sin directa,sin dimensiones,13,14.0,0.0,0.21,0.23333333333333334
otros,0VE0437,ESPINALER VERMUT TINTO 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,7.0,8.75,0.0315,0.02625
otros,0VE0438,ESPINALER VERMUT BLANCO 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,12,22.0,27.5,0.09899999999999999,0.08249999999999999
otros,0VE0448,ESPINALER-VERMUT BLANCO 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,7,7.0,0.0,0.035,0.029166666666666667
otros,0VE0530,RECAREDO TERRES BRUT NATURE 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,11.0,0.0,0.00825,0.03666666666666667
otros,0VE1040,QUINTA DE TARSUS CRIANZA 75CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,1.23,0.00075,0.000625
otros,0VE1426,VINYES BON CEP BLANCO BOX 15L+GRIFO,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,10.0,156.0,0.15,0.16666666666666666
otros,0VE1428,VINYES BON CEP TINTO BOX 15L+GRIFO,UN,0.0,0.0,0.0,sin directa,sin dimensiones,16,17.0,265.2,0.255,0.2833333333333333
otros,0VE1429,YZAGUIRRE RESERVA VERMOUTH BLANCO 1L 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,8.0,0.0,0.008,0.017543859649122806
otros,0VE1448,VINYES BON CEP MOSCATEL BOX 15L+GRIFO,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,6.0,0.0,0.09,0.1
otros,0VE2267,MARQUES DE VARGAS RESERVA 2020 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.00075,0.000625
otros,0VE2600,VIÑACHY ESPUMOSO ROSADO 75CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,48.0,0.0,0.036000000000000004,0.030000000000000006
otros,0VE2601,VIÑACHY ESPUMOSO BLANCO 75CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,48.0,0.0,0.036000000000000004,0.030000000000000006
otros,0VE2606,SYNERA BLANCO D.O.CATALUNYA 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,12.0,0.0,0.009000000000000001,0.0075000000000000015
otros,0VE2607,TORRES DE CASTA ROSADO DO.CATALUNYA 75CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,11.0,0.0,0.00825,0.006875000000000001
otros,0VE2621,VIÑA POMAL TINTO RESERVA 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,54.0,0.0,0.04050000000000001,0.03375000000000001
otros,0VE2625,PROTOS TINTO JOVEN 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,21.0,0.0,0.01575,0.013125000000000003
otros,0VE2628,TORELLO CAVA BRUT NATURE 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.00075,0.000625
otros,0VE2629,GRAMONA BRUT IMPERIAL 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,6.0,0.0,0.0045000000000000005,0.0037500000000000007
otros,0VE2634,FREIXENET ICE ROSE 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,10.0,0.0,0.0075,0.00625
otros,0VE2639,CANALS I NUBIOLA TINTO 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,60.0,0.0,0.045000000000000005,0.037500000000000006
otros,0VE2640,CANALS I NUBIOLA BLANCO SECO 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,24.0,0.0,0.018000000000000002,0.015000000000000003
otros,0VE2737,MARQUES DE CACERES TINTO CRIANZA 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,24.0,0.0,0.018000000000000002,0.015000000000000003
otros,0VE2947,LAGAR DO FRADE ALBARIÑO 75CL 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,24.0,0.0,0.018000000000000002,0.015000000000000003
otros,0VE3233,CASA MARIOL VERMUT BLANCO C 1LT,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0VE5153,VINYES BON CEP VERMUT NEGRO BOX 15L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,45.0,0.045,0.037500000000000006
otros,0VE5154,VINYES BON CEP VINO RANCIO BOX 15L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,8.0,120.0,0.12,0.1
otros,0ZU0020,GRANINI MELOCOTON  20CL 24U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,16,34.0,285.6,0.0,0.37777777777777777
otros,0ZU0021,GRANINI NARANJA 20CL 24U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,7,12.0,100.80000000000001,0.0,0.13333333333333333
otros,0ZU0024,GRANINI PIÑA 20CL 24U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,6,8.0,67.2,0.0,0.08888888888888889
otros,1PLV0003,NEVERAS GRANINI,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,5.0,0.0,0.0,0.625
otros,1PLV0011,VASO GRANINI,UN,0.0,0.0,0.0,sin directa,sin dimensiones,14,115.0,0.0,0.0,0.1369047619047619
otros,1PLV0013,VASO CACAOLAT 6 UNIDADES,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,7,7.0,0.0,0.0,0.07
otros,1PLV0034,SERVILLETERO CACAOLAT,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,192.0,0.0,0.0,1.92
otros,1PLV1120,EXPOSITOR MADERA MOMENT TEA,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,6.0,0.0,0.0,0.06
otros,1PLV230,JARRA LECHE LETONA 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,13,19.0,4.503,0.017993,0.054285714285714284
otros,1PLV986,COPA VINO 53CL GENÉRICA 6U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.004
otros,1PLV994,JARRA LECHE LEVANTINA 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,15,15.0,3.5549999999999997,0.014204999999999999,0.04285714285714286
otros,1PLV995,JARRA LECHE LETONA SIN LACTOSA 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,9.0,2.133,0.008523,0.025714285714285714
otros,3ENV0055,PLASTICO COCA COLA VR20/237,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,3ENV0063,PLASTICO LECHE LETONA,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,3ENV0067,PLASTICO CACAOLAT (30U),UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,7.0,0.0,0.0,0.0
otros,3ENV0077,PLASTICO GASEOSA 1/2,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.0,0.0,0.0
otros,3ENV0085,PLASTICO AGUA 1/2 G. VICHY,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,5.0,0.0,0.0,0.0
otros,3ENV0093,PALETS EURO,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,3ENV0099,PALET R 120X80 CHEP STAND,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,6.0,0.0,0.0,0.0
otros,PL11V,PLASTICOS SIN BOT.1/1 V,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,6.0,0.0,0.0,0.0
otros,PL12V,PLASTICOS SIN BOT.1/2 V,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,0.0,0.0,0.0
otros,UC010,ABRIDOR NORMAL ED,UN,120.0,80.0,150.0,sin directa,PAL dimensiones referencia,8,54.0,4.859999999999999,0.0,0.00140625
otros,UC263,PIZARRA CON SOPORTE ED,UN,120.0,80.0,170.0,sin directa,PAL dimensiones referencia,14,16.0,148.8,0.0,0.5333333333333333
